"WBIC"	"DATETIME"	"DEPTH"	"WTEMP"
985100	"2010-09-01"	7	19.2
985100	"2010-09-01"	7.5	16.9
985100	"2010-09-01"	8	14.6
985100	"2010-09-01"	8.5	13.5
985100	"2010-09-01"	9	13
985100	"2010-09-01"	9.5	12.7
985100	"2010-09-01"	10	12.3
985100	"2010-09-01"	10.5	11.9
985100	"2010-09-01"	11	11.4
985100	"2010-09-01"	11.5	10.7
985100	"2010-09-01"	12	9.6
985100	"2010-09-01"	12.5	8.8
985100	"2010-09-01"	13	8
985100	"2010-09-01"	14	7.5
985100	"2010-09-01"	15	7.5
985100	"2010-09-01"	16	7.4
985100	"2010-09-01"	17	7.3
985100	"2010-09-01"	18	7.3
985100	"2010-09-01"	19	7.4
985100	"2010-09-01"	19.4	7.4
985100	"2010-10-01"	0	18.2
985100	"2010-10-01"	1	18.2
985100	"2010-10-01"	2	18
985100	"2010-10-01"	3	18
985100	"2010-10-01"	4	17.9
985100	"2010-10-01"	5	17.8
985100	"2010-10-01"	6	17.8
985100	"2010-10-01"	7	17.8
985100	"2010-10-01"	8	17.7
985100	"2010-10-01"	9	17.4
985100	"2010-10-01"	10	15.3
985100	"2010-10-01"	11	11.5
985100	"2010-10-01"	12	9.7
985100	"2010-10-01"	13	8.8
985100	"2010-10-01"	14	8.3
985100	"2010-10-01"	15	7.9
985100	"2010-10-01"	16	7.6
985100	"2010-10-01"	17	7.5
985100	"2010-10-01"	18	7.5
985100	"2010-10-01"	19	7.5
985100	"2010-10-29"	0	11.3
985100	"2010-10-29"	1	11.3
985100	"2010-10-29"	2	11.2
985100	"2010-10-29"	3	11.2
985100	"2010-10-29"	4	11.2
985100	"2010-10-29"	5	11.2
985100	"2010-10-29"	6	11.2
985100	"2010-10-29"	7	11.2
985100	"2010-10-29"	8	11.2
985100	"2010-10-29"	9	11.2
985100	"2010-10-29"	10	11.1
985100	"2010-10-29"	11	11.1
985100	"2010-10-29"	12	11
985100	"2010-10-29"	13	11
985100	"2010-10-29"	14	11
985100	"2010-10-29"	15	11
985100	"2010-10-29"	16	11
985100	"2010-10-29"	17	11
985100	"2010-10-29"	18	11
985100	"2010-10-29"	19	11
985100	"2011-02-21"	0	0.5
985100	"2011-02-21"	1	2.6
985100	"2011-02-21"	2	3
985100	"2011-02-21"	3	3.1
985100	"2011-02-21"	4	3.2
985100	"2011-02-21"	5	3.2
985100	"2011-02-21"	6	3.2
985100	"2011-02-21"	7	3.2
985100	"2011-02-21"	8	3.2
985100	"2011-02-21"	9	3.3
985100	"2011-02-21"	10	3.3
985100	"2011-02-21"	11	3.3
985100	"2011-02-21"	12	3.4
985100	"2011-02-21"	13	3.4
985100	"2011-02-21"	14	3.5
985100	"2011-02-21"	15	3.6
985100	"2011-02-21"	16	3.7
985100	"2011-02-21"	17	3.9
985100	"2011-02-21"	18	4
985100	"2011-02-21"	18.3	4.1
985100	"2011-04-25"	0	7.8
985100	"2011-04-25"	1	7.8
985100	"2011-04-25"	2	7.7
985100	"2011-04-25"	3	7.7
985100	"2011-04-25"	4	7.7
985100	"2011-04-25"	5	7.6
985100	"2011-04-25"	6	7.6
985100	"2011-04-25"	7	7.6
985100	"2011-04-25"	8	7.5
985100	"2011-04-25"	9	7.4
985100	"2011-04-25"	10	7.3
985100	"2011-04-25"	11	7.2
985100	"2011-04-25"	12	7.2
985100	"2011-04-25"	13	7.2
985100	"2011-04-25"	14	7.1
985100	"2011-04-25"	15	7.1
985100	"2011-04-25"	16	7.1
985100	"2011-04-25"	17	7.1
985100	"2011-04-25"	18	7.1
985100	"2011-04-25"	18.1	7.1
985100	"2011-05-05"	0	10.1
985100	"2011-05-05"	1	10.1
985100	"2011-05-05"	2	10
985100	"2011-05-05"	3	10
985100	"2011-05-05"	4	10
985100	"2011-05-05"	5	9.9
985100	"2011-05-05"	6	9.8
985100	"2011-05-05"	7	9.8
985100	"2011-05-05"	8	9.4
985100	"2011-05-05"	9	9.4
985100	"2011-05-05"	10	9.3
985100	"2011-05-05"	11	9.2
985100	"2011-05-05"	12	9.1
985100	"2011-05-05"	13	8.9
985100	"2011-05-05"	14	8.8
985100	"2011-05-05"	15	8.6
985100	"2011-05-05"	16	8.6
985100	"2011-05-05"	17	8.6
985100	"2011-05-05"	18	8.4
985100	"2011-05-05"	18.2	8.2
985100	"2011-05-19"	0	14.2
985100	"2011-05-19"	1	14.2
985100	"2011-05-19"	2	14
985100	"2011-05-19"	3	14
985100	"2011-05-19"	4	14
985100	"2011-05-19"	5	13.9
985100	"2011-05-19"	6	13.6
985100	"2011-05-19"	7	13
985100	"2011-05-19"	8	11.7
985100	"2011-05-19"	9	10.5
985100	"2011-05-19"	10	9.9
985100	"2011-05-19"	11	9.4
985100	"2011-05-19"	12	9.1
985100	"2011-05-19"	13	9
985100	"2011-05-19"	14	8.9
985100	"2011-05-19"	15	8.7
985100	"2011-05-19"	16	8.7
985100	"2011-05-19"	17	8.6
985100	"2011-05-19"	17.5	8.6
985100	"2011-06-03"	0	19.2
985100	"2011-06-03"	1	19.2
985100	"2011-06-03"	2	19
985100	"2011-06-03"	3	18.8
985100	"2011-06-03"	4	18.7
985100	"2011-06-03"	5	18.5
985100	"2011-06-03"	6	18.2
985100	"2011-06-03"	7	17.9
985100	"2011-06-03"	8	15.6
985100	"2011-06-03"	9	12.5
985100	"2011-06-03"	10	10.5
985100	"2011-06-03"	11	9.9
985100	"2011-06-03"	12	9.5
985100	"2011-06-03"	13	9.1
985100	"2011-06-03"	14	9
985100	"2011-06-03"	15	8.8
985100	"2011-06-03"	16	8.7
985100	"2011-06-03"	17	8.5
985100	"2011-06-03"	17.5	8.5
985100	"2011-06-16"	0	20.8
985100	"2011-06-16"	1	20.5
985100	"2011-06-16"	2	20.3
985100	"2011-06-16"	3	20.1
985100	"2011-06-16"	4	20.1
985100	"2011-06-16"	5	20.1
985100	"2011-06-16"	5.5	20
985100	"2011-06-16"	6	19.8
985100	"2011-06-16"	6.5	19.1
985100	"2011-06-16"	7	17.7
985100	"2011-06-16"	7.5	16.8
985100	"2011-06-16"	8	15.9
985100	"2011-06-16"	8.5	14.6
985100	"2011-06-16"	9	13.4
985100	"2011-06-16"	9.5	12.1
985100	"2011-06-16"	10	10.6
985100	"2011-06-16"	10.5	10.1
985100	"2011-06-16"	11	9.6
985100	"2011-06-16"	12	9.2
985100	"2011-06-16"	13	9
985100	"2011-06-16"	14	8.8
985100	"2011-06-16"	15	8.7
985100	"2011-06-16"	16	8.6
985100	"2011-06-16"	17	8.5
985100	"2011-06-16"	18	8.5
985100	"2011-06-16"	19	8.5
985100	"2011-06-16"	19.5	8.5
985100	"2011-06-30"	0	24.4
985100	"2011-06-30"	1	24.3
985100	"2011-06-30"	2	22.8
985100	"2011-06-30"	2.5	22.6
985100	"2011-06-30"	3	22.5
985100	"2011-06-30"	3.5	22.2
985100	"2011-06-30"	4	21.8
985100	"2011-06-30"	4.5	21.5
985100	"2011-06-30"	5	21.3
985100	"2011-06-30"	5.5	21.1
985100	"2011-06-30"	6	20.5
985100	"2011-06-30"	6.5	19.6
985100	"2011-06-30"	7	18.5
985100	"2011-06-30"	7.5	17
985100	"2011-06-30"	8	15.9
985100	"2011-06-30"	8.5	14.3
985100	"2011-06-30"	9	13.4
985100	"2011-06-30"	9.5	11.9
985100	"2011-06-30"	10	10.7
985100	"2011-06-30"	10.5	10.3
985100	"2011-06-30"	11	10.1
985100	"2011-06-30"	11.5	9.8
985100	"2011-06-30"	12	9.6
985100	"2011-06-30"	13	9.3
985100	"2011-06-30"	14	9.1
985100	"2011-06-30"	15	8.9
985100	"2011-06-30"	16	8.8
985100	"2011-06-30"	17	8.7
985100	"2011-06-30"	17.3	8.7
985100	"2011-07-19"	0	28.7
985100	"2011-07-19"	1	26.2
985100	"2011-07-19"	2	27.8
985100	"2011-07-19"	3	27
985100	"2011-07-19"	4	25
985100	"2011-07-19"	5	22.4
985100	"2011-07-19"	6	21.5
985100	"2011-07-19"	7	19.6
985100	"2011-07-19"	8	17.3
985100	"2011-07-19"	9	14.9
985100	"2011-07-19"	10	12.9
985100	"2011-07-19"	11	11.6
985100	"2011-07-19"	12	9.8
985100	"2011-07-19"	13	9.3
985100	"2011-07-19"	14	8.7
985100	"2011-07-19"	15	8.4
985100	"2011-07-19"	16	8.3
985100	"2011-07-19"	17	8.3
985100	"2011-07-19"	18	8.3
985100	"2011-07-19"	18.6	8.3
985100	"2011-07-29"	0	27.8
985100	"2011-07-29"	1	27.2
985100	"2011-07-29"	2	26.9
985100	"2011-07-29"	3	26.8
985100	"2011-07-29"	3.5	26.7
985100	"2011-07-29"	4	26.7
985100	"2011-07-29"	4.5	25.8
985100	"2011-07-29"	5	24.4
985100	"2011-07-29"	5.5	22.3
985100	"2011-07-29"	6	20.4
985100	"2011-07-29"	6.5	19.5
985100	"2011-07-29"	7	17.9
985100	"2011-07-29"	8	15.4
985100	"2011-07-29"	9	12.9
985100	"2011-07-29"	10	11.3
985100	"2011-07-29"	11	10.1
985100	"2011-07-29"	12	9.6
985100	"2011-07-29"	13	9.3
985100	"2011-07-29"	14	8.8
985100	"2011-07-29"	15	8.7
985100	"2011-07-29"	16	8.7
985100	"2011-07-29"	17	8.6
985100	"2011-07-29"	18	8.5
985100	"2011-07-29"	18.5	8.5
985100	"2011-08-11"	0	26.2
985100	"2011-08-11"	1	26.2
985100	"2011-08-11"	2	25.9
985100	"2011-08-11"	3	25.8
985100	"2011-08-11"	4	25.8
985100	"2011-08-11"	4.5	25.8
985100	"2011-08-11"	5	24.7
985100	"2011-08-11"	5.5	23.4
985100	"2011-08-11"	6	20.9
985100	"2011-08-11"	7	18.1
985100	"2011-08-11"	8	15.8
985100	"2011-08-11"	9	13.3
985100	"2011-08-11"	10	11.8
985100	"2011-08-11"	11	10.5
985100	"2011-08-11"	12	9.7
985100	"2011-08-11"	13	9.2
985100	"2011-08-11"	14	8.8
985100	"2011-08-11"	15	8.6
985100	"2011-08-11"	16	8.5
985100	"2011-08-11"	17	8.5
985100	"2011-08-11"	18	8.5
985100	"2011-08-11"	19	8.5
985100	"2011-08-11"	19.1	8.5
985100	"2011-08-22"	0	26
985100	"2011-08-22"	1	25.4
985100	"2011-08-22"	2	25.2
985100	"2011-08-22"	3	25.1
985100	"2011-08-22"	3.5	25.1
985100	"2011-08-22"	4	25.1
985100	"2011-08-22"	4.5	24.9
985100	"2011-08-22"	5	24.4
985100	"2011-08-22"	5.5	23.6
985100	"2011-08-22"	6	21.8
985100	"2011-08-22"	6.5	20.6
985100	"2011-08-22"	7	18.1
985100	"2011-08-22"	7.5	16.9
985100	"2011-08-22"	8	15.6
985100	"2011-08-22"	8.5	14.6
985100	"2011-08-22"	9	13.1
985100	"2011-08-22"	9.5	12.4
985100	"2011-08-22"	10	11.8
985100	"2011-08-22"	11	10.6
985100	"2011-08-22"	12	9.8
985100	"2011-08-22"	13	9.2
985100	"2011-08-22"	14	8.9
985100	"2011-08-22"	15	8.7
985100	"2011-08-22"	16	8.6
985100	"2011-08-22"	17	8.6
985100	"2011-08-22"	18	8.5
985100	"2011-08-22"	19	8.7
985100	"2011-09-14"	0	21.9
985100	"2011-09-14"	1	21.9
985100	"2011-09-14"	2	21.9
985100	"2011-09-14"	3	21.9
985100	"2011-09-14"	4	21.9
985100	"2011-09-14"	5	21.9
985100	"2011-09-14"	6	21.8
985100	"2011-09-14"	6.5	21.8
985100	"2011-09-14"	7	19.8
985100	"2011-09-14"	7.5	18.7
985100	"2011-09-14"	8	15.7
985100	"2011-09-14"	9	13.8
985100	"2011-09-14"	10	11.6
985100	"2011-09-14"	11	10.7
985100	"2011-09-14"	12	9.6
985100	"2011-09-14"	13	9.2
985100	"2011-09-14"	14	8.7
985100	"2011-09-14"	15	8.6
985100	"2011-09-14"	16	8.5
985100	"2011-09-14"	17	8.5
985100	"2011-09-14"	18	8.5
985100	"2011-09-14"	18.4	8.5
985100	"2011-10-06"	0	17.2
985100	"2011-10-06"	1	17.1
985100	"2011-10-06"	2	16.5
985100	"2011-10-06"	3	15.6
985100	"2011-10-06"	4	15.4
985100	"2011-10-06"	5	15.3
985100	"2011-10-06"	6	15.3
985100	"2011-10-06"	7	15.2
985100	"2011-10-06"	8	15.1
985100	"2011-10-06"	8.5	14.9
985100	"2011-10-06"	9	14.8
985100	"2011-10-06"	9.5	14.4
985100	"2011-10-06"	10	13.8
985100	"2011-10-06"	10.5	13
985100	"2011-10-06"	11	11.1
985100	"2011-10-06"	12	9.8
985100	"2011-10-06"	13	9.3
985100	"2011-10-06"	14	9.2
985100	"2011-10-06"	15	9
985100	"2011-10-06"	16	8.9
985100	"2011-10-06"	17	8.9
985100	"2011-10-06"	18	8.8
985100	"2011-10-06"	18.7	8.8
985100	"2011-11-03"	0	10.2
985100	"2011-11-03"	1	10.2
985100	"2011-11-03"	2	10.2
985100	"2011-11-03"	3	10.2
985100	"2011-11-03"	4	10.2
985100	"2011-11-03"	5	10.2
985100	"2011-11-03"	6	10.2
985100	"2011-11-03"	7	10.2
985100	"2011-11-03"	8	10.2
985100	"2011-11-03"	9	10.2
985100	"2011-11-03"	10	10.2
985100	"2011-11-03"	11	10.2
985100	"2011-11-03"	12	10.2
985100	"2011-11-03"	13	10.1
985100	"2011-11-03"	14	10.1
985100	"2011-11-03"	15	10.1
985100	"2011-11-03"	16	10.1
985100	"2011-11-03"	17	10
985100	"2011-11-03"	18	9.3
985100	"2011-11-03"	18.3	9.2
985100	"2012-04-19"	0	12.4
985100	"2012-04-19"	1	12.4
985100	"2012-04-19"	2	12.4
985100	"2012-04-19"	3	12.4
985100	"2012-04-19"	4	12.4
985100	"2012-04-19"	5	12.3
985100	"2012-04-19"	6	12.2
985100	"2012-04-19"	7	12.1
985100	"2012-04-19"	8	11.8
985100	"2012-04-19"	9	11.7
985100	"2012-04-19"	10	11.5
985100	"2012-04-19"	11	10.1
985100	"2012-04-19"	12	9.1
985100	"2012-04-19"	13	6.8
985100	"2012-04-19"	14	5.9
985100	"2012-04-19"	15	5.8
985100	"2012-04-19"	16	5.2
985100	"2012-04-19"	17	5.1
985100	"2012-04-19"	18	5.1
985100	"2012-04-19"	18.3	5.1
985100	"2012-05-04"	0	15.5
985100	"2012-05-04"	1	15.4
985100	"2012-05-04"	2	15.4
985100	"2012-05-04"	3	15.4
985100	"2012-05-04"	4	15.4
985100	"2012-05-04"	5	15.4
985100	"2012-05-04"	6	15.4
985100	"2012-05-04"	7	13.9
985100	"2012-05-04"	8	12
985100	"2012-05-04"	9	11.5
985100	"2012-05-04"	10	11.4
985100	"2012-05-04"	11	11.4
985100	"2012-05-04"	12	11.4
985100	"2012-05-04"	13	10.9
985100	"2012-05-04"	14	9.7
985100	"2012-05-04"	15	8.5
985100	"2012-05-04"	16	7.4
985100	"2012-05-04"	17	6.1
985100	"2012-05-04"	18	5.6
985100	"2012-05-04"	19	5.5
985100	"2012-05-15"	0	18.4
985100	"2012-05-15"	1	18.4
985100	"2012-05-15"	2	18.2
985100	"2012-05-15"	3	17.9
985100	"2012-05-15"	4	15.7
985100	"2012-05-15"	5	14
985100	"2012-05-15"	6	12.4
985100	"2012-05-15"	7	11.4
985100	"2012-05-15"	8	11.3
985100	"2012-05-15"	9	11.1
985100	"2012-05-15"	10	10.7
985100	"2012-05-15"	11	10.2
985100	"2012-05-15"	12	8.4
985100	"2012-05-15"	13	7.6
985100	"2012-05-15"	14	6.8
985100	"2012-05-15"	15	6.2
985100	"2012-05-15"	16	6.1
985100	"2012-05-15"	17	6
985100	"2012-05-15"	18	6
985100	"2012-05-15"	18.4	5.9
985100	"2012-05-31"	0	20.2
985100	"2012-05-31"	1	20.3
985100	"2012-05-31"	2	20.2
985100	"2012-05-31"	3	20.3
985100	"2012-05-31"	4	20.3
985100	"2012-05-31"	4.5	20.2
985100	"2012-05-31"	5	20.2
985100	"2012-05-31"	5.5	17.2
985100	"2012-05-31"	6	15.5
985100	"2012-05-31"	6.5	12.5
985100	"2012-05-31"	7	11.7
985100	"2012-05-31"	8	11.3
985100	"2012-05-31"	9	10.8
985100	"2012-05-31"	10	10.2
985100	"2012-05-31"	11	9.6
985100	"2012-05-31"	12	8.8
985100	"2012-05-31"	13	7.8
985100	"2012-05-31"	14	7.2
985100	"2012-05-31"	15	6.7
985100	"2012-05-31"	16	6.5
985100	"2012-05-31"	17	6.4
985100	"2012-05-31"	18	6.3
985100	"2012-05-31"	18.7	6.4
985100	"2012-06-14"	0	22.8
985100	"2012-06-14"	1	22.8
985100	"2012-06-14"	2	22.7
985100	"2012-06-14"	3	22.6
985100	"2012-06-14"	4	22.6
985100	"2012-06-14"	4.5	21.5
985100	"2012-06-14"	5	20.5
985100	"2012-06-14"	5.5	18.7
985100	"2012-06-14"	6	16.7
985100	"2012-06-14"	6.5	14.2
985100	"2012-06-14"	7	12.8
985100	"2012-06-14"	7.5	11.6
985100	"2012-06-14"	8	11.2
985100	"2012-06-14"	9	10.9
985100	"2012-06-14"	10	10.3
985100	"2012-06-14"	11	9.6
985100	"2012-06-14"	12	8.7
985100	"2012-06-14"	13	8
985100	"2012-06-14"	14	7.2
985100	"2012-06-14"	15	6.9
985100	"2012-06-14"	16	6.4
985100	"2012-06-14"	17	6.4
985100	"2012-06-14"	18	6.4
985100	"2012-06-14"	18.6	6.4
985100	"2012-06-27"	0	24.9
985100	"2012-06-27"	1	24.8
985100	"2012-06-27"	2	24.8
985100	"2012-06-27"	3	24.6
985100	"2012-06-27"	4	24.6
985100	"2012-06-27"	4.5	24.6
985100	"2012-06-27"	5	24.6
985100	"2012-06-27"	5.5	24
985100	"2012-06-27"	6	20.8
985100	"2012-06-27"	6.5	18
985100	"2012-06-27"	7	15
985100	"2012-06-27"	7.5	12.6
985100	"2012-06-27"	8	11.3
985100	"2012-06-27"	9	10.6
985100	"2012-06-27"	10	10.1
985100	"2012-06-27"	11	9.5
985100	"2012-06-27"	12	8.3
985100	"2012-06-27"	13	7
985100	"2012-06-27"	14	6.9
985100	"2012-06-27"	15	6.9
985100	"2012-06-27"	16	6.9
985100	"2012-06-27"	17	7
985100	"2012-06-27"	17.5	7
985100	"2012-07-09"	0	30
985100	"2012-07-09"	1	29.5
985100	"2012-07-09"	2	28.9
985100	"2012-07-09"	3	27.8
985100	"2012-07-09"	4	25.4
985100	"2012-07-09"	4.5	27.4
985100	"2012-07-09"	5	24.1
985100	"2012-07-09"	5.5	22.5
985100	"2012-07-09"	6	20.8
985100	"2012-07-09"	6.5	18.5
985100	"2012-07-09"	7	15.7
985100	"2012-07-09"	7.5	12.3
985100	"2012-07-09"	8	11.5
985100	"2012-07-09"	8.5	10.9
985100	"2012-07-09"	9	10.5
985100	"2012-07-09"	10	9.8
985100	"2012-07-09"	11	10
985100	"2012-07-09"	12	8.8
985100	"2012-07-09"	13	7.8
985100	"2012-07-09"	14	7.4
985100	"2012-07-09"	15	7.1
985100	"2012-07-09"	16	6.7
985100	"2012-07-09"	17	6.7
985100	"2012-07-09"	18	6.7
985100	"2012-07-09"	18.5	6.6
985100	"2012-07-27"	0	27.2
985100	"2012-07-27"	1	27.2
985100	"2012-07-27"	2	27
985100	"2012-07-27"	3	27
985100	"2012-07-27"	4	26.9
985100	"2012-07-27"	4.5	26.4
985100	"2012-07-27"	5	26
985100	"2012-07-27"	5.5	25
985100	"2012-07-27"	6	21.8
985100	"2012-07-27"	6.5	18.8
985100	"2012-07-27"	7	16.3
985100	"2012-07-27"	7.5	14.7
985100	"2012-07-27"	8	13.2
985100	"2012-07-27"	8.5	12.5
985100	"2012-07-27"	9	11.5
985100	"2012-07-27"	9.5	10.5
985100	"2012-07-27"	10	10
985100	"2012-07-27"	10.5	9.6
985100	"2012-07-27"	11	9.2
985100	"2012-07-27"	11.5	8.8
985100	"2012-07-27"	12	8.2
985100	"2012-07-27"	13	7.8
985100	"2012-07-27"	14	7.5
985100	"2012-07-27"	15	7.3
985100	"2012-07-27"	16	7.1
985100	"2012-07-27"	17	7
985100	"2012-07-27"	18	7
985100	"2012-07-27"	18.1	8.2
985100	"2012-08-09"	0	25.3
985100	"2012-08-09"	1	25.4
985100	"2012-08-09"	2	25.4
985100	"2012-08-09"	3	25.4
985100	"2012-08-09"	4	25.4
985100	"2012-08-09"	4.5	25.4
985100	"2012-08-09"	5	25.3
985100	"2012-08-09"	5.5	24.7
985100	"2012-08-09"	6	22.2
985100	"2012-08-09"	6.5	18.5
985100	"2012-08-09"	7	16.6
985100	"2012-08-09"	7.5	14.6
985100	"2012-08-09"	8	13.2
985100	"2012-08-09"	8.5	11.8
985100	"2012-08-09"	9	11.1
985100	"2012-08-09"	9.5	10.6
985100	"2012-08-09"	10	9.9
985100	"2012-08-09"	11	9
985100	"2012-08-09"	12	8.2
985100	"2012-08-09"	13	7.8
985100	"2012-08-09"	14	7.4
985100	"2012-08-09"	15	7.3
985100	"2012-08-09"	16	7.2
985100	"2012-08-09"	17	7.2
985100	"2012-08-09"	18	7.1
985100	"2012-08-09"	18.7	7.1
985100	"2012-08-23"	0	24.1
985100	"2012-08-23"	1	24
985100	"2012-08-23"	2	23.7
985100	"2012-08-23"	3	22.7
985100	"2012-08-23"	4	22.6
985100	"2012-08-23"	4.5	22.5
985100	"2012-08-23"	5	22.4
985100	"2012-08-23"	5.5	22.3
985100	"2012-08-23"	6	21.3
985100	"2012-08-23"	6.5	20.5
985100	"2012-08-23"	7	18.5
985100	"2012-08-23"	7.5	14.8
985100	"2012-08-23"	8	13.5
985100	"2012-08-23"	8.5	12.6
985100	"2012-08-23"	9	11.5
985100	"2012-08-23"	9.5	10.6
985100	"2012-08-23"	10	9.7
985100	"2012-08-23"	11	8.8
985100	"2012-08-23"	12	8.2
985100	"2012-08-23"	13	7.7
985100	"2012-08-23"	14	7.6
985100	"2012-08-23"	15	7.4
985100	"2012-08-23"	16	7.3
985100	"2012-08-23"	17	7.2
985100	"2012-08-23"	18	7.2
985100	"2012-08-23"	18.2	7.2
985100	"2012-09-06"	0	24.7
985100	"2012-09-06"	1	24.7
985100	"2012-09-06"	2	24.5
985100	"2012-09-06"	3	24.3
985100	"2012-09-06"	4	24.1
985100	"2012-09-06"	4.5	23.9
985100	"2012-09-06"	5	23.5
985100	"2012-09-06"	5.5	22.9
985100	"2012-09-06"	6	21.6
985100	"2012-09-06"	6.5	20.2
985100	"2012-09-06"	7	18.1
985100	"2012-09-06"	8	14.4
985100	"2012-09-06"	9	12.2
985100	"2012-09-06"	10	10.2
985100	"2012-09-06"	11	9.1
985100	"2012-09-06"	12	8.4
985100	"2012-09-06"	13	8
985100	"2012-09-06"	14	7.7
985100	"2012-09-06"	15	7.6
985100	"2012-09-06"	16	7.5
985100	"2012-09-06"	17	7.4
985100	"2012-09-06"	18	7.4
985100	"2012-09-06"	18.1	7.4
985100	"2012-10-10"	0	12.3
985100	"2012-10-10"	1	12.3
985100	"2012-10-10"	2	12.3
985100	"2012-10-10"	3	12.3
985100	"2012-10-10"	4	12.3
985100	"2012-10-10"	5	12.3
985100	"2012-10-10"	6	12.3
985100	"2012-10-10"	7	12.3
985100	"2012-10-10"	8	12.3
985100	"2012-10-10"	9	12.3
985100	"2012-10-10"	10	12.2
985100	"2012-10-10"	11	12.2
985100	"2012-10-10"	12	11.2
985100	"2012-10-10"	12.5	10.4
985100	"2012-10-10"	13	9
985100	"2012-10-10"	14	7.8
985100	"2012-10-10"	15	7.6
985100	"2012-10-10"	16	7.4
985100	"2012-10-10"	17	7.4
985100	"2012-10-10"	18	7.4
985100	"2012-10-10"	18.1	7.4
985100	"2012-11-02"	0	9.7
985100	"2012-11-02"	1	9.6
985100	"2012-11-02"	2	9.6
985100	"2012-11-02"	3	9.6
985100	"2012-11-02"	4	9.5
985100	"2012-11-02"	5	9.5
985100	"2012-11-02"	6	9.5
985100	"2012-11-02"	7	9.5
985100	"2012-11-02"	8	9.5
985100	"2012-11-02"	9	9.5
985100	"2012-11-02"	10	9.5
985100	"2012-11-02"	11	9.5
985100	"2012-11-02"	12	9.5
985100	"2012-11-02"	13	9.5
985100	"2012-11-02"	14	9.5
985100	"2012-11-02"	15	9.5
985100	"2012-11-02"	16	9.4
985100	"2012-11-02"	17	9.4
985100	"2012-11-02"	17.9	9.4
985100	"1973-05-23"	7.62	13.3333
985100	"1973-07-11"	0	25.8333
985100	"1973-07-11"	9.144	12.5
985100	"1974-02-11"	7.62	2.77778
985100	"1974-08-27"	0	23.0556
985100	"1974-08-27"	7.62	15.8333
985100	"1988-07-19"	0.5	28.2
985100	"1988-07-19"	15	7
985100	"1988-08-03"	0.5	28.8
985100	"1988-08-03"	9	10
985100	"1988-08-17"	0.5	29.1
985100	"1988-08-17"	9	11
985100	"1989-03-09"	0.5	3.5
985100	"1989-03-09"	15	4
985100	"1989-04-13"	0.5	5.8
985100	"1989-05-24"	9	10
985100	"1989-06-01"	0.5	20
985100	"1989-06-29"	0.5	25
985100	"1989-06-29"	12	8
985100	"1989-07-20"	0.5	22.6
985100	"1989-07-20"	10	9
985100	"1989-07-20"	15	6.8
985100	"1989-08-14"	0.5	23
985100	"1990-04-09"	0.5	6.4
985100	"1990-04-09"	17	5.7
985100	"1990-06-11"	0.5	21
985100	"1990-06-11"	2	19.8
985100	"1990-06-11"	8.5	12.9
985100	"1990-06-11"	16	7
985100	"1990-07-10"	0.5	25.8
985100	"1990-07-10"	13	8
985100	"1990-07-10"	16	7.2
985100	"1990-07-24"	0.5	24.6
985100	"1990-07-24"	4.5	22.5
985100	"1990-07-24"	9	11.2
985100	"1990-07-24"	13	8
985100	"1990-07-24"	15	7
985100	"1990-07-24"	17	6.9
985100	"1990-08-02"	0.5	24.5
985100	"1990-08-02"	4.5	23
985100	"1990-08-02"	9	11.5
985100	"1990-08-02"	13	8
985100	"1990-08-02"	15	7.3
985100	"1990-08-02"	17	7
985100	"1990-08-16"	0.5	24.3
985100	"1990-08-16"	4.5	23.5
985100	"1990-08-16"	9	11.8
985100	"1990-08-16"	13	8.1
985100	"1990-08-16"	15	7.2
985100	"1990-08-16"	17	7
985100	"1990-09-11"	0.5	24.3
985100	"1990-09-11"	4.5	23.9
985100	"1990-09-11"	9	12.7
985100	"1990-09-11"	13	8.3
985100	"1990-09-11"	15	7.6
985100	"1990-09-11"	18	7.4
985100	"1990-10-11"	0.5	13
985100	"1990-10-11"	9	12.1
985100	"1990-10-11"	13	8.3
985100	"1990-10-11"	15	7.6
985100	"1990-11-01"	0.5	10.9
985100	"1990-11-01"	9	9.5
985100	"1990-11-01"	17	8
985100	"1991-02-11"	0.5	2.3
985100	"1991-02-11"	17	3.1
985100	"1991-04-02"	0.5	5.7
985100	"1991-04-02"	15	5.1
985100	"1991-05-01"	0.5	11.5
985100	"1991-05-01"	8	11.4
985100	"1991-05-01"	12	9.5
985100	"1991-05-15"	0.5	23
985100	"1991-05-15"	9	10.4
985100	"1991-05-15"	17	9
985100	"1991-05-30"	0.5	25.8
985100	"1991-05-30"	6	13.5
985100	"1991-05-30"	9	10.7
985100	"1991-05-30"	17	9.3
985100	"1991-06-12"	0.5	25.7
985100	"1991-06-12"	5	14.7
985100	"1991-06-12"	17	9.1
985100	"1991-06-26"	0.5	23.3
985100	"1991-06-26"	4	20.7
985100	"1991-06-26"	5	15
985100	"1991-06-26"	18	9
985100	"1991-07-10"	0.5	27.2
985100	"1991-07-10"	5	18.2
985100	"1991-07-10"	10	10.2
985100	"1991-07-10"	11	10
985100	"1991-07-10"	12	9.7
985100	"1991-07-10"	13	9.6
985100	"1991-07-10"	14	9.5
985100	"1991-07-10"	15	9.2
985100	"1991-07-10"	16	9
985100	"1991-07-10"	17	9
985100	"1991-07-24"	0.5	26.2
985100	"1991-07-24"	5.5	16.4
985100	"1991-07-24"	10	10.3
985100	"1991-07-24"	11	9.9
