"WBIC"	"DATETIME"	"DEPTH"	"WTEMP"	"WTEMP_MOD"
985100	"1996-02-08"	1	3	NA
985100	"1996-02-08"	2	3.2	NA
985100	"1996-02-08"	3	3.3	NA
985100	"1996-02-08"	4	3.4	NA
985100	"1996-02-08"	5	3.5	NA
985100	"1996-02-08"	6	3.6	NA
985100	"1996-02-08"	7	3.6	NA
985100	"1996-02-08"	8	3.6	NA
985100	"1996-02-08"	9	3.6	NA
985100	"1996-02-08"	10	3.7	NA
985100	"1996-02-08"	11	3.7	NA
985100	"1996-02-08"	12	3.7	NA
985100	"1996-02-08"	13	3.8	NA
985100	"1996-02-08"	14	3.8	NA
985100	"1996-02-08"	15	3.8	NA
985100	"1996-02-08"	16	3.9	NA
985100	"1996-02-08"	17	3.9	NA
985100	"1996-02-08"	18	3.9	NA
985100	"1996-03-20"	0	6.6	5.50645188060148
985100	"1996-03-20"	1	6.5	4.80573232675315
985100	"1996-03-20"	2	6.5	4.42680309179111
985100	"1996-03-20"	3	6.4	4.23200231498508
985100	"1996-03-20"	4	6.3	4.12450014052957
985100	"1996-03-20"	5	6.2	4.06634419590281
985100	"1996-03-20"	6	6.1	4.03595145280949
985100	"1996-03-20"	7	6	4.0197390526884
985100	"1996-03-20"	8	5.9	4.01094072228685
985100	"1996-03-20"	9	5.7	4.00627395024853
985100	"1996-03-20"	10	5.7	4.00391048375458
985100	"1996-03-20"	11	5.4	4.00273677477348
985100	"1996-03-20"	12	5	4.0025212689191
985100	"1996-03-20"	13	5	4.0025212689191
985100	"1996-03-20"	14	4.9	4.0025212689191
985100	"1996-03-20"	15	4.8	4.0025212689191
985100	"1996-03-20"	16	4.8	4.0025212689191
985100	"1996-03-20"	17	4.8	4.0025212689191
985100	"1996-03-20"	18	4.7	NA
985100	"1996-05-02"	0	9.6	9.00752813096478
985100	"1996-05-02"	1	9.6	9.00752813096478
985100	"1996-05-02"	2	9.5	9.00752812677692
985100	"1996-05-02"	3	9.5	9.00752623817263
985100	"1996-05-02"	4	9.4	9.00671885751208
985100	"1996-05-02"	5	9.4	9.00511658725015
985100	"1996-05-02"	6	9.3	9.00085129694182
985100	"1996-05-02"	7	9.3	8.98839639142086
985100	"1996-05-02"	8	9.3	8.94413923341718
985100	"1996-05-02"	9	9.3	8.84063753699703
985100	"1996-05-02"	10	9.2	8.77758893140106
985100	"1996-05-02"	11	9.2	8.71971566462425
985100	"1996-05-02"	12	8.7	8.70702313812525
985100	"1996-05-02"	13	8.6	8.7060379931735
985100	"1996-05-02"	14	8.2	8.70597868824799
985100	"1996-05-02"	15	7.7	8.70570476604066
985100	"1996-05-02"	16	7.3	8.70543531311367
985100	"1996-05-02"	17	6.5	8.70490666609311
985100	"1996-05-02"	18	6.5	8.70441151558413
985100	"1996-05-02"	18.5	6.5	NA
985100	"1996-05-15"	0	11.7	12.6317425985462
985100	"1996-05-15"	1	11.7	12.6317422972114
985100	"1996-05-15"	2	11.7	12.631610721038
985100	"1996-05-15"	3	11.6	12.6305388568361
985100	"1996-05-15"	4	11.6	12.6220159479479
985100	"1996-05-15"	5	11.2	12.5227422831849
985100	"1996-05-15"	6	10.8	12.0749518283906
985100	"1996-05-15"	7	10.6	10.3267440827771
985100	"1996-05-15"	8	10.5	9.2252968615382
985100	"1996-05-15"	9	10.3	9.00542782152066
985100	"1996-05-15"	10	9.6	8.89406080229284
985100	"1996-05-15"	11	9.3	8.80994539903611
985100	"1996-05-15"	12	8.9	8.75254532450678
985100	"1996-05-15"	13	8.7	8.72510657376316
985100	"1996-05-15"	14	8.3	8.71169400136876
985100	"1996-05-15"	15	7.9	8.70815303174252
985100	"1996-05-15"	16	7.5	8.70616755479376
985100	"1996-05-15"	17	7.4	8.70369280293474
985100	"1996-05-15"	18	7.3	8.70230667266901
985100	"1996-05-27"	0	15.6	14.4553314846023
985100	"1996-05-27"	1	14.8	14.4553314844126
985100	"1996-05-27"	2	14.5	14.4553314031063
985100	"1996-05-27"	3	14.3	14.4552950925195
985100	"1996-05-27"	4	14.1	14.4541084253699
985100	"1996-05-27"	5	13.9	14.438062389085
985100	"1996-05-27"	6	13.7	14.3675901481821
985100	"1996-05-27"	7	13.6	14.3485394768288
985100	"1996-05-27"	8	12.7	9.91561337120024
985100	"1996-05-27"	9	10.8	9.21998704537269
985100	"1996-05-27"	10	10.1	9.02339635069858
985100	"1996-05-27"	11	9.6	8.90231197864097
985100	"1996-05-27"	12	9.1	8.81478257472496
985100	"1996-05-27"	13	8.6	8.75954269981182
985100	"1996-05-27"	14	8.3	8.72664688341855
985100	"1996-05-27"	15	8.1	8.71768516400131
985100	"1996-05-27"	16	7.8	8.71599185259186
985100	"1996-05-27"	17	7.7	8.71599185259186
985100	"1996-05-27"	18	7.7	8.71599185259186
985100	"1996-05-27"	18.5	7.7	NA
985100	"1996-06-10"	0	17.5	18.4278088281095
985100	"1996-06-10"	1	17.3	18.4274066111535
985100	"1996-06-10"	2	17.1	18.4150957755002
985100	"1996-06-10"	3	16.9	18.0011630514829
985100	"1996-06-10"	4	16.7	17.5309907730789
985100	"1996-06-10"	5	16.2	17.5075035226504
985100	"1996-06-10"	6	15.1	17.3076993475612
985100	"1996-06-10"	7	13.6	14.3581385033149
985100	"1996-06-10"	8	12.7	12.558303223055
985100	"1996-06-10"	9	11.4	10.117427277416
985100	"1996-06-10"	10	10.2	9.17811660071197
985100	"1996-06-10"	11	9.5	8.9841770867557
985100	"1996-06-10"	12	8.8	8.88498149272248
985100	"1996-06-10"	13	8.5	8.80928956416489
985100	"1996-06-10"	14	8.4	8.7553288683379
985100	"1996-06-10"	15	8.2	8.74013921281896
985100	"1996-06-10"	16	7.9	8.74013921281896
985100	"1996-06-10"	17	7.7	8.74013921281896
985100	"1996-06-10"	18	7.7	8.74013921281896
985100	"1996-06-24"	0	21.9	22.6969854861331
985100	"1996-06-24"	1	21.9	22.6969740241378
985100	"1996-06-24"	2	21.9	22.6965415950303
985100	"1996-06-24"	3	19.6	22.6774129038162
985100	"1996-06-24"	4	18.4	21.9711302360484
985100	"1996-06-24"	5	17.2	19.583994774233
985100	"1996-06-24"	6	15.4	17.9328391980169
985100	"1996-06-24"	7	14	15.0041373326374
985100	"1996-06-24"	8	12.8	12.7484555375479
985100	"1996-06-24"	9	12	10.4741612878955
985100	"1996-06-24"	10	10.6	9.35252586871659
985100	"1996-06-24"	11	9.8	9.0539207748796
985100	"1996-06-24"	12	9.3	8.92990178186893
985100	"1996-06-24"	13	8.8	8.85134651246775
985100	"1996-06-24"	14	8.5	8.79795790794679
985100	"1996-06-24"	15	8.3	8.78147015796212
985100	"1996-06-24"	16	8	8.78147015796212
985100	"1996-06-24"	17	7.9	8.78147015796212
985100	"1996-06-24"	18	7.9	8.78147015796212
985100	"1996-07-10"	0	24.5	23.9284124815465
985100	"1996-07-10"	1	23.9	23.9284124519847
985100	"1996-07-10"	2	23.6	23.9284092716135
985100	"1996-07-10"	3	23.5	23.9283750034952
985100	"1996-07-10"	4	23.4	23.9191659410728
985100	"1996-07-10"	5	19.7	23.9108399854543
985100	"1996-07-10"	6	16.8	19.1229333257335
985100	"1996-07-10"	7	15.1	14.3615502651244
985100	"1996-07-10"	8	13.4	11.9378187404911
985100	"1996-07-10"	9	11.7	10.0895746629424
985100	"1996-07-10"	10	10.7	9.35866403333946
985100	"1996-07-10"	11	9.9	9.08041867594639
985100	"1996-07-10"	12	9.5	8.95072435408047
985100	"1996-07-10"	13	8.9	8.87076637089414
985100	"1996-07-10"	14	8.6	8.84692089075906
985100	"1996-07-10"	15	8.2	8.84443833560584
985100	"1996-07-10"	16	8	8.84443833560584
985100	"1996-07-10"	17	7.9	8.84443833560584
985100	"1996-07-10"	18	7.8	NA
985100	"1996-07-24"	0	23.7	24.6532910023713
985100	"1996-07-24"	1	23.6	24.653290883275
985100	"1996-07-24"	2	23.4	24.6532818451312
985100	"1996-07-24"	3	23.3	24.653194768114
985100	"1996-07-24"	4	23	24.6391366751722
985100	"1996-07-24"	5	22.2	24.6266207300628
985100	"1996-07-24"	6	17.9	19.9731207704768
985100	"1996-07-24"	7	15	14.774551929414
985100	"1996-07-24"	8	13.1	12.1886109992326
985100	"1996-07-24"	9	11.3	10.3659547884525
985100	"1996-07-24"	10	10.5	9.52670876393681
985100	"1996-07-24"	11	9.8	9.16929208793383
985100	"1996-07-24"	12	9.1	9.01924772638318
985100	"1996-07-24"	13	8.6	8.92776052511828
985100	"1996-07-24"	14	8.3	8.90625097448457
985100	"1996-07-24"	15	8.1	8.90625097448457
985100	"1996-07-24"	16	8	8.90625097448457
985100	"1996-07-24"	17	7.8	8.90625097448457
985100	"1996-07-24"	18	7.8	NA
985100	"1996-07-24"	19	7.8	NA
985100	"1996-08-07"	0	25.2	26.9011663208838
985100	"1996-08-07"	1	25.1	26.9000180214464
985100	"1996-08-07"	2	25	26.866989894765
985100	"1996-08-07"	3	24.3	25.7786262332268
985100	"1996-08-07"	4	23.7	25.0953846784936
985100	"1996-08-07"	5	21.4	24.8755208008862
985100	"1996-08-07"	6	17.7	24.8147545091257
985100	"1996-08-07"	7	15.7	23.1070795075814
985100	"1996-08-07"	8	14.3	13.9375196511136
985100	"1996-08-07"	9	12.5	11.4285651551107
985100	"1996-08-07"	10	11.5	10.0603152197533
985100	"1996-08-07"	11	10.6	9.42068538727452
985100	"1996-08-07"	12	10	9.15233446403833
985100	"1996-08-07"	13	9.5	9.04249622542941
985100	"1996-08-07"	14	8.7	8.97129461042795
985100	"1996-08-07"	15	8.5	8.97129461042795
985100	"1996-08-07"	16	8.2	8.97129461042795
985100	"1996-08-07"	17	8.1	8.97129461042795
985100	"1996-08-07"	18	8	8.97129461042795
985100	"1996-08-07"	19	8	NA
985100	"1996-08-21"	0	24.9	25.5649499952289
985100	"1996-08-21"	1	24.7	25.5649499951386
985100	"1996-08-21"	2	24.2	25.5649499630884
985100	"1996-08-21"	3	24	25.5649458558177
985100	"1996-08-21"	4	23.9	25.5649038762292
985100	"1996-08-21"	5	23.3	25.5523627406141
985100	"1996-08-21"	6	19.1	25.5427382606139
985100	"1996-08-21"	7	16	17.9631740121686
985100	"1996-08-21"	8	13.7	12.89576811494
985100	"1996-08-21"	9	12.2	10.7682117196276
985100	"1996-08-21"	10	10.7	9.84537246809414
985100	"1996-08-21"	11	9.8	9.37243609111423
985100	"1996-08-21"	12	9.2	9.17307542290465
985100	"1996-08-21"	13	8.9	9.06464466138912
985100	"1996-08-21"	14	8.5	9.03992992414251
985100	"1996-08-21"	15	8.3	9.03992992414251
985100	"1996-08-21"	16	8.2	9.03992992414251
985100	"1996-08-21"	17	8.1	9.03992992414251
985100	"1996-09-06"	0	25.2	25.7133586830399
985100	"1996-09-06"	1	25	25.7133586829704
985100	"1996-09-06"	2	24.8	25.7133586591935
985100	"1996-09-06"	3	24.4	25.7133562277976
985100	"1996-09-06"	4	24	25.7133192463028
985100	"1996-09-06"	5	23.2	25.7020811132306
985100	"1996-09-06"	6	19.2	25.6930137963838
985100	"1996-09-06"	7	16.2	18.4513627077634
985100	"1996-09-06"	8	13	13.2894052389591
985100	"1996-09-06"	9	11.8	10.9817144888694
985100	"1996-09-06"	10	11.1	9.98509121676967
985100	"1996-09-06"	11	10.2	9.4700171139844
985100	"1996-09-06"	12	9.3	9.24965077539024
985100	"1996-09-06"	13	8.8	9.14147102185902
985100	"1996-09-06"	14	8.6	9.11880689638249
985100	"1996-09-06"	15	8.4	9.11880689638249
985100	"1996-09-06"	16	8.1	9.11880689638249
985100	"1996-09-06"	17	8.1	9.11880689638249
985100	"1996-09-06"	18	8	NA
985100	"1996-10-01"	0	16	16.2949967802255
985100	"1996-10-01"	1	16	16.2949967802255
985100	"1996-10-01"	2	15.9	16.2949967802255
985100	"1996-10-01"	3	15.8	16.2949967802255
985100	"1996-10-01"	4	15.8	16.2949967762393
985100	"1996-10-01"	5	15.8	16.2949947646855
985100	"1996-10-01"	6	15.7	16.2949927278121
985100	"1996-10-01"	7	15.7	16.2946629535493
985100	"1996-10-01"	8	15.5	16.2944874428721
985100	"1996-10-01"	9	13.5	16.2470319098899
985100	"1996-10-01"	10	11.1	16.2412917987035
985100	"1996-10-01"	11	10.1	11.8167430425808
985100	"1996-10-01"	12	9.3	9.68930376207542
985100	"1996-10-01"	13	8.9	9.31253285380047
985100	"1996-10-01"	14	8.5	9.23942628108023
985100	"1996-10-01"	15	8.4	9.23942628108023
985100	"1996-10-01"	16	8.3	9.23942628108023
985100	"1996-10-01"	17	8.1	9.23942628108023
985100	"1996-10-01"	18	8.1	NA
985100	"1996-10-14"	0	13.9	13.7376245655234
985100	"1996-10-14"	1	13.7	13.7376245655234
985100	"1996-10-14"	2	13.7	13.7376245655234
985100	"1996-10-14"	3	13.6	13.7376245655234
985100	"1996-10-14"	4	13.6	13.7376245655234
985100	"1996-10-14"	5	13.6	13.7376245652292
985100	"1996-10-14"	6	13.5	13.7376245620049
985100	"1996-10-14"	7	13.5	13.7376226050934
985100	"1996-10-14"	8	13.3	13.737621030545
985100	"1996-10-14"	9	13.2	13.7374523352054
985100	"1996-10-14"	10	12.8	13.7373648435968
985100	"1996-10-14"	10.5	11.9	13.7328494616472
985100	"1996-10-14"	11	11.5	13.7244387986733
985100	"1996-10-14"	12	9.3	13.7196277980546
985100	"1996-10-14"	13	8.8	13.7196277980544
985100	"1996-10-14"	14	8.3	9.52047006198996
985100	"1996-10-14"	15	8.2	9.43070498121016
985100	"1996-10-14"	16	8.2	9.43070498121016
985100	"1996-10-29"	0	9.1	11.8469662909144
985100	"1996-10-29"	1	11.4	11.8469662909144
985100	"1996-10-29"	2	11.4	11.8469662909144
985100	"1996-10-29"	3	11.4	11.8469662909144
985100	"1996-10-29"	4	11.4	11.8469662909144
985100	"1996-10-29"	5	11.4	11.8469662909144
985100	"1996-10-29"	6	11.4	11.8469662909144
985100	"1996-10-29"	7	11.4	11.8469662909144
985100	"1996-10-29"	8	11.4	11.8469662909144
985100	"1996-10-29"	9	11.4	11.8469662909144
985100	"1996-10-29"	10	11.4	11.8469662909144
985100	"1996-10-29"	11	11.4	11.8469662909144
985100	"1996-10-29"	12	11.4	11.8469662909144
985100	"1996-10-29"	13	11.3	11.8469662909144
985100	"1996-10-29"	13.5	10.4	11.8469662909144
985100	"1996-10-29"	14	10.4	11.8469662909144
985100	"1996-10-29"	14.5	8.9	11.8469662909144
985100	"1996-10-29"	15	8.3	11.8469662909144
985100	"1996-10-29"	16	8.1	11.8469662909144
985100	"1996-10-29"	17	8.2	11.8469662909144
985100	"1997-01-15"	0	0	NA
985100	"1997-01-15"	1	0.7	NA
985100	"1997-01-15"	2	1	NA
985100	"1997-01-15"	3	1.3	NA
985100	"1997-01-15"	4	1.8	NA
985100	"1997-01-15"	5	1.9	NA
985100	"1997-01-15"	6	1.9	NA
985100	"1997-01-15"	7	2	NA
985100	"1997-01-15"	8	2	NA
985100	"1997-01-15"	9	2.1	NA
985100	"1997-01-15"	10	2.1	NA
985100	"1997-01-15"	11	2.2	NA
985100	"1997-01-15"	12	2.3	NA
985100	"1997-01-15"	13	2.4	NA
985100	"1997-01-15"	14	2.4	NA
985100	"1997-01-15"	15	2.5	NA
985100	"1997-01-15"	16	2.6	NA
985100	"1997-01-15"	17	2.7	NA
985100	"1997-01-15"	18	2.8	NA
985100	"1997-02-21"	0	0.5	NA
985100	"1997-02-21"	1	2.3	NA
985100	"1997-02-21"	2	2.6	NA
985100	"1997-02-21"	3	2.6	NA
985100	"1997-02-21"	4	2.7	NA
985100	"1997-02-21"	5	2.7	NA
985100	"1997-02-21"	6	2.7	NA
985100	"1997-02-21"	7	2.7	NA
985100	"1997-02-21"	8	2.7	NA
985100	"1997-02-21"	9	2.6	NA
985100	"1997-02-21"	10	2.6	NA
985100	"1997-02-21"	11	2.7	NA
985100	"1997-02-21"	12	2.8	NA
985100	"1997-02-21"	13	2.8	NA
985100	"1997-02-21"	14	2.9	NA
985100	"1997-02-21"	15	2.9	NA
985100	"1997-02-21"	16	3	NA
985100	"1997-02-21"	17	3	NA
985100	"1997-02-21"	18	3.2	NA
985100	"1997-04-10"	0	5.6	6.60115786947689
985100	"1997-04-10"	1	5.7	6.60115786947689
985100	"1997-04-10"	2	5.5	6.60115786947689
985100	"1997-04-10"	3	5.4	6.60115786947689
985100	"1997-04-10"	4	5.4	6.60115786941885
985100	"1997-04-10"	5	5.4	6.6011578693083
985100	"1997-04-10"	6	5.2	6.60115779733442
985100	"1997-04-10"	7	5.2	6.60115771416227
985100	"1997-04-10"	8	5.2	6.60099107721537
985100	"1997-04-10"	9	5.1	6.60096140135584
985100	"1997-04-10"	10	5.1	6.59777528176665
985100	"1997-04-10"	11	5.1	6.58834582406565
985100	"1997-04-10"	12	5.1	6.56021280351666
985100	"1997-04-10"	13	5.1	6.50119131751056
985100	"1997-04-10"	14	5	6.50119131751056
985100	"1997-04-10"	15	5	6.50119131751056
985100	"1997-04-10"	16	5	6.50119131751056
985100	"1997-04-10"	17	5	6.50119131751056
985100	"1997-04-10"	18	5	6.50119131751056
985100	"1997-04-30"	0	12.8	11.4896536757592
985100	"1997-04-30"	1	12.8	11.4896531508319
985100	"1997-04-30"	2	12.8	11.4894217779604
985100	"1997-04-30"	3	12.8	11.4845461173081
985100	"1997-04-30"	4	12.8	11.4269696940234
985100	"1997-04-30"	5	11.4	11.3240662765417
985100	"1997-04-30"	6	7.7	9.79403511518728
985100	"1997-04-30"	7	6.9	7.62108421488524
985100	"1997-04-30"	8	6.5	7.41174990483328
985100	"1997-04-30"	8.5	6.3	7.35551263648447
985100	"1997-04-30"	9	6.2	7.29478494064657
985100	"1997-04-30"	10	6	7.17947116172508
985100	"1997-04-30"	11	5.9	7.1044237641177
985100	"1997-04-30"	12	5.8	7.06515845858249
985100	"1997-04-30"	13	5.7	7.03970064986158
985100	"1997-04-30"	14	5.7	7.03970064986158
985100	"1997-04-30"	15	5.7	7.03970064986158
985100	"1997-04-30"	16	5.7	7.03970064986158
985100	"1997-04-30"	17	5.7	7.03970064986158
985100	"1997-04-30"	18	5.7	7.03970064986158
985100	"1997-05-12"	0	12	11.6236052277367
985100	"1997-05-12"	1	12	11.6236052277367
985100	"1997-05-12"	2	12	11.6236052277367
985100	"1997-05-12"	3	12	11.6236052277367
985100	"1997-05-12"	4	11.9	11.6236052277223
985100	"1997-05-12"	5	11.9	11.6236052274086
985100	"1997-05-12"	6	11.9	11.6236050700365
985100	"1997-05-12"	7	11.9	11.6235262744082
985100	"1997-05-12"	8	11.9	11.6234262218218
985100	"1997-05-12"	9	11.6	11.621629166537
985100	"1997-05-12"	10	10.2	11.6201235964548
985100	"1997-05-12"	10.5	10.1	11.6073548935053
985100	"1997-05-12"	11	9.8	11.5789832644008
985100	"1997-05-12"	11.5	7.5	11.5636382270088
985100	"1997-05-12"	12	6.8	11.5636382270088
985100	"1997-05-12"	12.5	6.2	11.2534316626247
985100	"1997-05-12"	13	6.1	9.65725657292985
985100	"1997-05-12"	14	6	7.25211056729199
985100	"1997-05-12"	15	5.8	7.25211056729199
985100	"1997-05-12"	16	5.8	7.25211056729199
985100	"1997-05-12"	17	5.8	7.25211056729199
985100	"1997-05-12"	18	5.8	7.25211056729199
985100	"1997-05-27"	0	13.3	14.2598634438448
985100	"1997-05-27"	1	13.3	14.2598634437914
985100	"1997-05-27"	2	13.3	14.2598634248341
985100	"1997-05-27"	3	13.3	14.2598600941286
985100	"1997-05-27"	4	13.3	14.2598215153936
985100	"1997-05-27"	5	13.3	14.2586868895465
985100	"1997-05-27"	6	13.2	14.2577179954325
985100	"1997-05-27"	7	13.2	14.2149525251788
985100	"1997-05-27"	8	13.2	14.1933569789064
985100	"1997-05-27"	9	13.1	12.2490105415004
985100	"1997-05-27"	10	11.8	11.6501394486755
985100	"1997-05-27"	11	10.8	11.5280554791957
985100	"1997-05-27"	12	8.6	11.398752108503
985100	"1997-05-27"	13	7.9	11.1816758945814
985100	"1997-05-27"	14	7.7	7.6129861347889
985100	"1997-05-27"	15	7.7	7.5325254131367
985100	"1997-05-27"	16	6.3	7.5325254131367
985100	"1997-05-27"	17	5.9	7.5325254131367
985100	"1997-05-27"	18	5.8	NA
985100	"1997-06-10"	0	21.2	20.6519779123285
985100	"1997-06-10"	1	19.4	20.6519778450119
985100	"1997-06-10"	2	19.2	20.6519574485068
985100	"1997-06-10"	3	18.6	20.6453494831031
985100	"1997-06-10"	4	18	18.4529449593664
985100	"1997-06-10"	5	16.3	15.3448960672354
985100	"1997-06-10"	6	15.2	14.9690637302359
985100	"1997-06-10"	7	14.2	14.6601560703235
985100	"1997-06-10"	8	13.5	14.4062543648482
985100	"1997-06-10"	9	12.9	14.0967192655505
985100	"1997-06-10"	10	12.1	13.2095328169485
985100	"1997-06-10"	11	11	11.937257122036
985100	"1997-06-10"	12	9.6	11.5089843390544
985100	"1997-06-10"	13	7.6	11.260721098674
985100	"1997-06-10"	14	6.7	9.81529542103211
985100	"1997-06-10"	15	6.4	7.64341939768643
985100	"1997-06-10"	16	6.3	7.64341939768643
985100	"1997-06-10"	17	6.3	7.64341939768643
985100	"1997-06-10"	18	6.2	7.64341939768643
985100	"1997-06-24"	0	26.8	26.8123009406381
985100	"1997-06-24"	1	26.7	26.8122923820189
985100	"1997-06-24"	2	24.5	26.8116626377193
985100	"1997-06-24"	3	22.7	26.7614753426927
985100	"1997-06-24"	4	21.5	22.4995794551094
985100	"1997-06-24"	5	19.1	16.5518308879123
985100	"1997-06-24"	6	16.6	15.7611388023021
985100	"1997-06-24"	7	14.6	15.1743931743209
985100	"1997-06-24"	8	13.8	14.7081489237858
985100	"1997-06-24"	9	13.6	14.1540769823982
985100	"1997-06-24"	10	12.3	13.2286677288469
985100	"1997-06-24"	11	11.8	12.1692096296361
985100	"1997-06-24"	12	9.9	11.6084025008374
985100	"1997-06-24"	13	7.7	11.2611951564858
985100	"1997-06-24"	14	7.3	9.84364445266135
985100	"1997-06-24"	15	7	7.75833804697133
985100	"1997-06-24"	16	6.7	7.75833804697133
985100	"1997-06-24"	17	6.6	7.75833804697133
985100	"1997-06-24"	18	6.6	7.75833804697133
985100	"1997-07-08"	0	22.2	23.2645891776552
985100	"1997-07-08"	1	22.2	23.2645891770082
985100	"1997-07-08"	2	22.1	23.264588866714
985100	"1997-07-08"	3	22	23.2645374151181
985100	"1997-07-08"	4	21.8	23.2644556766385
985100	"1997-07-08"	5	20.9	23.2494143285866
985100	"1997-07-08"	6	18.9	23.2345728449601
985100	"1997-07-08"	7	15.5	16.7005237878889
985100	"1997-07-08"	8	14.1	14.9713048961741
985100	"1997-07-08"	9	13.1	14.2363015517009
985100	"1997-07-08"	10	12.1	13.3038984792752
985100	"1997-07-08"	11	10.9	12.3763850286798
985100	"1997-07-08"	12	9.9	11.7531003755254
985100	"1997-07-08"	13	8.6	11.3023172971697
985100	"1997-07-08"	14	7.7	9.89789663191836
985100	"1997-07-08"	15	7.2	7.89681914432418
985100	"1997-07-08"	16	6.8	7.89681914432418
985100	"1997-07-08"	17	6.7	7.89681914432418
985100	"1997-07-08"	18	6.6	7.89681914432418
985100	"1997-07-22"	0	24	26.7831892521302
985100	"1997-07-22"	1	24	26.7831884535807
985100	"1997-07-22"	2	24	26.7831402657059
985100	"1997-07-22"	3	24	26.7797532267014
985100	"1997-07-22"	4	24	26.7743012220397
985100	"1997-07-22"	5	24	25.9127085794347
985100	"1997-07-22"	5.5	23.1	24.9097414807302
985100	"1997-07-22"	6	19.3	24.2840622359379
985100	"1997-07-22"	7	16.7	17.8838901825397
985100	"1997-07-22"	8	14.9	15.2644442129007
985100	"1997-07-22"	9	13.2	14.3228073664835
985100	"1997-07-22"	10	12.1	13.373947680851
985100	"1997-07-22"	11	11	12.4824909461633
985100	"1997-07-22"	12	9.6	11.8422201908697
985100	"1997-07-22"	13	8.8	11.3470036435688
985100	"1997-07-22"	14	7.9	9.95763910986797
985100	"1997-07-22"	15	7.3	8.01544360192612
985100	"1997-07-22"	16	7.2	8.01544360192612
985100	"1997-07-22"	17	7	8.01544360192612
985100	"1997-08-05"	0	24.6	26.7412455446343
985100	"1997-08-05"	1	24.5	26.7412455445274
985100	"1997-08-05"	2	24.5	26.7412454941404
985100	"1997-08-05"	3	24.5	26.7412312156989
985100	"1997-08-05"	4	24.4	26.7412079482439
985100	"1997-08-05"	5	24.4	26.7325748309258
985100	"1997-08-05"	5.5	22.6	26.7238661522179
985100	"1997-08-05"	6	22.3	26.7238661522179
985100	"1997-08-05"	7	18.3	19.0439544252541
985100	"1997-08-05"	8	15.8	15.598179056088
985100	"1997-08-05"	9	14	14.4399437711748
985100	"1997-08-05"	10	12.4	13.4402533143233
985100	"1997-08-05"	11	12.4	12.5539977627963
985100	"1997-08-05"	12	9.5	11.9042518596031
985100	"1997-08-05"	13	8	11.3856333682464
985100	"1997-08-05"	14	7.6	10.0172281203514
985100	"1997-08-05"	15	7.4	8.12770454985372
985100	"1997-08-05"	16	7.3	8.12770454985372
985100	"1997-08-05"	17	7.1	8.12770454985372
985100	"1997-08-19"	0	21.4	23.4781798418841
985100	"1997-08-19"	1	21.4	23.4781798418841
985100	"1997-08-19"	2	21.4	23.4781798418411
985100	"1997-08-19"	3	21.4	23.4781798227819
985100	"1997-08-19"	4	21.4	23.4781727153317
985100	"1997-08-19"	5	21.4	23.4765427593403
985100	"1997-08-19"	6	21.3	23.4690665384102
985100	"1997-08-19"	7	18.7	23.4672067541212
985100	"1997-08-19"	8	15.3	16.0705798574807
985100	"1997-08-19"	9	13.5	14.5241899473044
985100	"1997-08-19"	10	12.4	13.4818372133059
985100	"1997-08-19"	11	11.3	12.6225361366148
985100	"1997-08-19"	12	9.8	11.974375887069
985100	"1997-08-19"	13	8.8	11.4386554866161
985100	"1997-08-19"	14	8	10.0899962397137
985100	"1997-08-19"	15	7.7	8.25283121282395
985100	"1997-08-19"	16	7.4	8.25283121282395
985100	"1997-08-19"	17	7.2	8.25283121282395
985100	"1997-08-19"	18	7.2	8.25283121282395
985100	"1997-08-19"	19	7.1	NA
985100	"1997-09-11"	0	20.3	22.2430723317523
985100	"1997-09-11"	1	20.2	22.2430723317419
985100	"1997-09-11"	2	20.2	22.2430723304452
985100	"1997-09-11"	3	20.1	22.2430723083636
985100	"1997-09-11"	4	20.1	22.2430638458324
985100	"1997-09-11"	5	20.1	22.243055156348
985100	"1997-09-11"	6	20.1	22.2372165622587
985100	"1997-09-11"	7	18.7	22.2326284579263
985100	"1997-09-11"	8	15	16.9718534483288
985100	"1997-09-11"	9	13.8	14.1218634726978
985100	"1997-09-11"	10	12.6	13.0841499404081
985100	"1997-09-11"	11	11.3	12.4015005546982
985100	"1997-09-11"	12	9.4	11.7760298738737
985100	"1997-09-11"	13	8.6	11.3357505037817
985100	"1997-09-11"	14	7.9	8.5243766667426
985100	"1997-09-11"	15	7.6	8.46201195718418
985100	"1997-09-11"	16	7.5	8.46201195718418
985100	"1997-09-11"	17	7.4	8.46201195718418
985100	"1997-09-11"	18	7.4	NA
985100	"1997-10-02"	0	16.9	17.7380829941237
985100	"1997-10-02"	1	16.9	17.7380829941237
985100	"1997-10-02"	2	16.9	17.7380829941237
985100	"1997-10-02"	3	16.8	17.7380829940523
985100	"1997-10-02"	4	16.8	17.7380829928947
985100	"1997-10-02"	5	16.8	17.7380823555021
985100	"1997-10-02"	6	16.7	17.7380818429394
985100	"1997-10-02"	7	16.7	17.7379437741649
985100	"1997-10-02"	8	16.7	17.737899437726
985100	"1997-10-02"	9	15.7	17.7125607677882
985100	"1997-10-02"	10	12.4	17.7122927063195
985100	"1997-10-02"	11	10.9	13.8231898627705
985100	"1997-10-02"	12	9.7	12.0040417995385
985100	"1997-10-02"	13	8.9	11.484696720829
985100	"1997-10-02"	14	8.3	8.74713829662698
