"WBIC"	"DATETIME"	"DEPTH"	"WTEMP"	"WTEMP_MOD"
804600	"1999-05-26"	8	15.5	15.0361382281266
804600	"1999-05-26"	9	15.5	12.3431034784053
804600	"1999-05-26"	10	15.5	10.4603428362055
804600	"1999-05-26"	11	15.5	10.1678658926492
804600	"1999-05-26"	12	13.4	9.71565155731111
804600	"1999-05-26"	13	13	9.6843680408373
804600	"1999-05-26"	14	12.6	9.65090166114001
804600	"1999-05-26"	15	12.3	9.61975289255337
804600	"1999-05-26"	16	12.1	9.57533186475303
804600	"1999-05-26"	17	12	9.50654877280943
804600	"1999-05-26"	18	12	9.41580723147848
804600	"1999-05-26"	19	11.9	9.30986774879313
804600	"1999-05-26"	20	11.9	9.18327523797145
804600	"1999-05-26"	21	11.9	9.02681075546706
804600	"1999-05-26"	22	11.8	NA
804600	"1999-06-08"	0	23.3	24.2035195384531
804600	"1999-06-08"	1	21.8	24.196203406632
804600	"1999-06-08"	2	21.4	23.8611383876185
804600	"1999-06-08"	3	21.2	18.2798516030041
804600	"1999-06-08"	4	21.1	16.0781231411614
804600	"1999-06-08"	5	20.9	15.3820798310444
804600	"1999-06-08"	6	20.7	15.2180029412773
804600	"1999-06-08"	7	20.4	15.0926028877825
804600	"1999-06-08"	8	19.9	14.6700403495991
804600	"1999-06-08"	9	16.7	13.0456648436434
804600	"1999-06-08"	10	16.1	10.5382983011617
804600	"1999-06-08"	11	15.3	10.1235473924157
804600	"1999-06-08"	12	14.2	9.75130876589457
804600	"1999-06-08"	13	13.8	9.71092843047326
804600	"1999-06-08"	14	13.6	9.67369723302726
804600	"1999-06-08"	15	13	9.64059486386361
804600	"1999-06-08"	16	12.9	9.59484466486209
804600	"1999-06-08"	17	12.8	9.52252522296584
804600	"1999-06-08"	18	12.7	9.43006209890443
804600	"1999-06-08"	19	12.7	9.32506441625937
804600	"1999-06-08"	20	12.7	9.2013717463
804600	"1999-06-08"	21	12.6	9.05504640599488
804600	"1999-06-08"	22	12.5	NA
804600	"1999-06-21"	0	23.2	22.0869555142806
804600	"1999-06-21"	1	23.1	22.0868955158712
804600	"1999-06-21"	2	22.7	22.0840911605043
804600	"1999-06-21"	3	22.3	22.0524266674284
804600	"1999-06-21"	4	22	17.8976817473912
804600	"1999-06-21"	5	21.8	15.6741819915553
804600	"1999-06-21"	6	21.6	15.2897535317505
804600	"1999-06-21"	7	21.6	15.0719519765971
804600	"1999-06-21"	8	19.7	14.5661823671609
804600	"1999-06-21"	9	16.8	13.0424584225844
804600	"1999-06-21"	10	15.8	10.6005275672765
804600	"1999-06-21"	11	15.3	10.0558655405778
804600	"1999-06-21"	12	15.1	9.7750294218269
804600	"1999-06-21"	13	14.4	9.72643843641118
804600	"1999-06-21"	14	13.9	9.68816479205885
804600	"1999-06-21"	15	13.4	9.65419178853011
804600	"1999-06-21"	16	13.2	9.60644734954388
804600	"1999-06-21"	17	13	9.53147396303551
804600	"1999-06-21"	18	13	9.4377684915127
804600	"1999-06-21"	19	13	9.33296454075354
804600	"1999-06-21"	20	12.9	9.21116611823046
804600	"1999-06-21"	21	12.9	9.06942750923001
804600	"1999-06-21"	22	12.8	NA
804600	"1999-07-07"	0	25.2	26.4049213286869
804600	"1999-07-07"	1	25.2	26.4048658384683
804600	"1999-07-07"	2	25.2	26.4015096869059
804600	"1999-07-07"	3	25.1	26.3642436776171
804600	"1999-07-07"	4	25	20.0061261594019
804600	"1999-07-07"	5	25	16.3566370186124
804600	"1999-07-07"	6	24.9	15.3971015586073
804600	"1999-07-07"	7	23.8	14.9879803793238
804600	"1999-07-07"	8	22.4	14.4348315767338
804600	"1999-07-07"	9	21	13.2257116595484
804600	"1999-07-07"	10	18	10.7687136029667
804600	"1999-07-07"	11	15	10.1984743988016
804600	"1999-07-07"	12	14.4	9.79717655340151
804600	"1999-07-07"	13	14	9.7580543350602
804600	"1999-07-07"	14	13.7	9.72054151650961
804600	"1999-07-07"	15	13.5	9.68354171152651
804600	"1999-07-07"	16	13.4	9.63113233250079
804600	"1999-07-07"	17	13.4	9.55133698483686
804600	"1999-07-07"	18	13.4	9.45501968237165
804600	"1999-07-07"	19	13.3	9.34967211930416
804600	"1999-07-07"	20	13.3	9.23003740383436
804600	"1999-07-07"	21	13.3	9.09547173367985
804600	"1999-07-07"	22	13.2	NA
804600	"1999-07-19"	0	25.7	25.7426288494338
804600	"1999-07-19"	1	25.2	25.5219458142562
804600	"1999-07-19"	2	25.1	24.628478894928
804600	"1999-07-19"	3	25	24.4607248815777
804600	"1999-07-19"	4	24.9	23.9903149927923
804600	"1999-07-19"	5	24.8	20.6797212419618
804600	"1999-07-19"	6	24.7	16.0362014105778
804600	"1999-07-19"	7	24.4	14.9413693184132
804600	"1999-07-19"	8	23.8	14.3532711277299
804600	"1999-07-19"	9	23.3	13.2366049880876
804600	"1999-07-19"	10	20.2	10.9023497185476
804600	"1999-07-19"	11	16.9	10.2401996760609
804600	"1999-07-19"	12	15.2	9.82671997578805
804600	"1999-07-19"	13	14.1	9.77990018648622
804600	"1999-07-19"	14	13.7	9.74041633800593
804600	"1999-07-19"	15	13.7	9.70301816507867
804600	"1999-07-19"	16	13.5	9.64866600926874
804600	"1999-07-19"	17	13.4	9.5649069607999
804600	"1999-07-19"	18	13.3	9.4657447250846
804600	"1999-07-19"	19	13.3	9.35911111417494
804600	"1999-07-19"	20	13.2	9.23987624290375
804600	"1999-07-19"	21	13.2	9.10829027667311
804600	"1999-07-19"	22	13.1	NA
804600	"1999-08-02"	0	27.2	27.2255305336611
804600	"1999-08-02"	1	27.2	27.225518273774
804600	"1999-08-02"	2	27.1	27.2247012357276
804600	"1999-08-02"	3	27.1	27.2153113224277
804600	"1999-08-02"	4	27	24.7879720271357
804600	"1999-08-02"	5	27	20.8631608985346
804600	"1999-08-02"	6	26.9	16.5903181819881
804600	"1999-08-02"	7	25.9	15.0099252162809
804600	"1999-08-02"	8	24.3	14.3087101322721
804600	"1999-08-02"	9	21.9	13.2227593007043
804600	"1999-08-02"	10	19.6	10.976008286156
804600	"1999-08-02"	11	17.1	10.2325122803316
804600	"1999-08-02"	12	15.4	9.85132701520537
804600	"1999-08-02"	13	14.5	9.79111118717698
804600	"1999-08-02"	14	14.4	9.74763118689952
804600	"1999-08-02"	15	13.9	9.70843289407734
804600	"1999-08-02"	16	13.8	9.65233764390712
804600	"1999-08-02"	17	13.7	9.56716329901264
804600	"1999-08-02"	18	13.7	9.46748853642844
804600	"1999-08-02"	19	13.7	9.36111300520587
804600	"1999-08-02"	20	13.6	9.24329404860921
804600	"1999-08-02"	21	13.6	9.11274149038491
804600	"1999-08-02"	22	13.6	NA
804600	"1999-08-17"	0	23.3	22.8212743378553
804600	"1999-08-17"	1	23.3	22.8212742240477
804600	"1999-08-17"	2	23.3	22.8212730738785
804600	"1999-08-17"	3	23.3	22.8210967838757
804600	"1999-08-17"	4	23.3	22.8069556052612
804600	"1999-08-17"	5	23.2	22.7787592399266
804600	"1999-08-17"	6	23.1	20.544845063829
804600	"1999-08-17"	7	23.1	15.2358799566143
804600	"1999-08-17"	8	22.9	14.2203903769386
804600	"1999-08-17"	9	22.7	13.1681816699923
804600	"1999-08-17"	10	22.6	11.0974080592101
804600	"1999-08-17"	11	19.1	10.3498381589206
804600	"1999-08-17"	12	16.3	9.88437931895771
804600	"1999-08-17"	13	15.4	9.82758804571649
804600	"1999-08-17"	14	14.5	9.77810991193588
804600	"1999-08-17"	15	14.2	9.73342542261896
804600	"1999-08-17"	16	14	9.67192311279618
804600	"1999-08-17"	17	13.9	9.58127288384833
804600	"1999-08-17"	18	13.8	9.47788194190037
804600	"1999-08-17"	19	13.8	9.36952661433206
804600	"1999-08-17"	20	13.7	9.25160410881952
804600	"1999-08-17"	21	13.7	9.1233288754537
804600	"1999-08-17"	22	13.6	NA
804600	"1999-08-30"	0	23.4	23.0105605456832
804600	"1999-08-30"	1	23.4	23.0105604909017
804600	"1999-08-30"	2	23.4	23.0105599678941
804600	"1999-08-30"	3	23.3	23.010461476847
804600	"1999-08-30"	4	23.3	23.0002747211954
804600	"1999-08-30"	5	23.1	22.9801021636959
804600	"1999-08-30"	6	23	20.8705758538671
804600	"1999-08-30"	7	22.8	15.5314939064891
804600	"1999-08-30"	8	22.6	14.1973337422913
804600	"1999-08-30"	9	22.2	13.0841520032417
804600	"1999-08-30"	10	20.8	11.1566440724517
804600	"1999-08-30"	11	19.1	10.3519637867328
804600	"1999-08-30"	12	17.4	9.90635850227259
804600	"1999-08-30"	13	16.2	9.84280124251837
804600	"1999-08-30"	14	15.1	9.79212176909738
804600	"1999-08-30"	15	14.3	9.7462284535919
804600	"1999-08-30"	16	14	9.6821009482967
804600	"1999-08-30"	17	13.9	9.58822755191339
804600	"1999-08-30"	18	13.7	9.48289858743962
804600	"1999-08-30"	19	13.7	9.37378140204224
804600	"1999-08-30"	20	13.6	9.25642706321379
804600	"1999-08-30"	21	13.6	9.12932808448787
804600	"1999-08-30"	22	13.6	NA
804600	"1999-09-27"	0	18.1	16.0921823342572
804600	"1999-09-27"	1	18.1	16.0921823342572
804600	"1999-09-27"	2	18.1	16.0921823342572
804600	"1999-09-27"	3	18.1	16.0921823320072
804600	"1999-09-27"	4	18.1	16.092181364176
804600	"1999-09-27"	5	18.1	16.0921796308339
804600	"1999-09-27"	6	18.1	16.0920324483877
804600	"1999-09-27"	7	18.1	16.0918357783018
804600	"1999-09-27"	8	18.1	16.063418275017
804600	"1999-09-27"	9	18.1	16.0576045333381
804600	"1999-09-27"	10	18.1	11.8139681314857
804600	"1999-09-27"	11	18.1	10.4569511854266
804600	"1999-09-27"	12	18.1	9.96312949440413
804600	"1999-09-27"	13	18	9.90831784626228
804600	"1999-09-27"	14	17.9	9.85594447029587
804600	"1999-09-27"	15	16.7	9.80987258905532
804600	"1999-09-27"	16	14.6	9.74472287724562
804600	"1999-09-27"	17	14	9.64549346710115
804600	"1999-09-27"	18	14	9.5340384960876
804600	"1999-09-27"	19	13.8	9.42107256503129
804600	"1999-09-27"	20	13.7	9.30678172695496
804600	"1999-09-27"	21	13.7	9.18534365043565
804600	"1999-09-27"	22	13.6	NA
804600	"1999-10-26"	0	11.2	9.84521435847582
804600	"1999-10-26"	1	11.2	9.84521435847582
804600	"1999-10-26"	2	11.2	9.84521435847582
804600	"1999-10-26"	3	11.2	9.84521435847582
804600	"1999-10-26"	4	11.2	9.84521435847582
804600	"1999-10-26"	5	11.2	9.84521435847582
804600	"1999-10-26"	6	11.2	9.84521435847582
804600	"1999-10-26"	7	11.1	9.84521435847582
804600	"1999-10-26"	8	11.1	9.84521435847582
804600	"1999-10-26"	9	11.1	9.84521435847582
804600	"1999-10-26"	10	11.1	9.84521435847582
804600	"1999-10-26"	11	11.1	9.84521435847582
804600	"1999-10-26"	12	11.1	9.84521435847582
804600	"1999-10-26"	13	11	9.84521435847582
804600	"1999-10-26"	14	11	9.84521435847582
804600	"1999-10-26"	15	11	9.84521435847582
804600	"1999-10-26"	16	11	9.84521435847582
804600	"1999-10-26"	17	10.8	9.84521435847582
804600	"1999-10-26"	18	10.6	9.84521435847582
804600	"1999-10-26"	19	10.4	9.84521435847582
804600	"1999-10-26"	20	10.3	9.84521435847582
804600	"1999-10-26"	21	10.3	9.84521435847582
804600	"1999-11-22"	0	9.4	7.69239931392205
804600	"1999-11-22"	1	9.2	7.69239931392205
804600	"1999-11-22"	2	9.1	7.69239931392205
804600	"1999-11-22"	3	9.1	7.69239931392205
804600	"1999-11-22"	4	9	7.69239931392205
804600	"1999-11-22"	5	9	7.69239931392205
804600	"1999-11-22"	6	9	7.69239931392205
804600	"1999-11-22"	7	9	7.69239931392205
804600	"1999-11-22"	8	9	7.69239931392205
804600	"1999-11-22"	9	9	7.69239931392205
804600	"1999-11-22"	10	9	7.69239931392205
804600	"1999-11-22"	11	9	7.69239931392205
804600	"1999-11-22"	12	9	7.69239931392205
804600	"1999-11-22"	13	9	7.69239931392205
804600	"1999-11-22"	14	9	7.69239931392205
804600	"1999-11-22"	15	9	7.69239931392205
804600	"1999-11-22"	16	9	7.69239931392205
804600	"1999-11-22"	17	9	7.69239931392205
804600	"1999-11-22"	18	9	7.69239931392205
804600	"1999-11-22"	19	9	7.69239931392205
804600	"1999-11-22"	20	8.9	7.69239931392205
804600	"1999-11-22"	21	8.9	7.69239931392205
804600	"2000-01-25"	0	0.7	1.85902997803867
804600	"2000-01-25"	1	0.8	6.44350832211361
804600	"2000-01-25"	2	0.8	5.18335114649514
804600	"2000-01-25"	3	0.9	4.70602282420662
804600	"2000-01-25"	4	0.9	4.54401713016945
804600	"2000-01-25"	5	0.9	4.49255848676806
804600	"2000-01-25"	6	0.9	4.47659000708654
804600	"2000-01-25"	7	1	4.47151458002188
804600	"2000-01-25"	8	1.1	4.4698032068911
804600	"2000-01-25"	9	1.3	4.46919713542913
804600	"2000-01-25"	10	1.3	4.4690011433244
804600	"2000-01-25"	11	1.6	4.46897554011502
804600	"2000-01-25"	12	1.7	4.46894653728829
804600	"2000-01-25"	13	1.8	4.46893377051715
804600	"2000-01-25"	14	2	4.46892942889183
804600	"2000-01-25"	15	2.1	4.46892803741067
804600	"2000-01-25"	16	2.2	4.46892761714222
804600	"2000-01-25"	17	2.4	4.46892755833144
804600	"2000-01-25"	18	2.3	4.468927501539
804600	"2000-01-25"	19	2.3	4.46892747882768
804600	"2000-01-25"	20	2.3	4.46892747494753
804600	"2000-03-13"	0	5	5.25852682797323
804600	"2000-03-13"	1	4.9	5.25852682797323
804600	"2000-03-13"	2	4.9	5.25852682797323
804600	"2000-03-13"	3	4.9	5.25852682797323
804600	"2000-03-13"	4	4.9	5.25852682797323
804600	"2000-03-13"	5	4.8	5.25852682797323
804600	"2000-03-13"	6	4.8	5.25852682797323
804600	"2000-03-13"	7	4.8	5.25852682797323
804600	"2000-03-13"	8	4.8	5.25852682797323
804600	"2000-03-13"	9	4.8	5.25852682797323
804600	"2000-03-13"	10	4.8	5.25852682797323
804600	"2000-03-13"	11	4.8	5.25852682797323
804600	"2000-03-13"	12	4.8	5.25852682797323
804600	"2000-03-13"	13	4.8	5.25852682797323
804600	"2000-03-13"	14	4.8	5.25852682797323
804600	"2000-03-13"	15	4.8	5.25852682797323
804600	"2000-03-13"	16	4.8	5.25852682797323
804600	"2000-03-13"	17	4.8	5.25852682797323
804600	"2000-03-13"	18	4.8	5.25852682797323
804600	"2000-03-13"	19	4.8	5.25852682797323
804600	"2000-03-13"	20	4.8	5.25852682797323
804600	"2000-03-13"	21	4.8	5.25852682797323
804600	"2000-03-29"	0	6.9	6.92383985528444
804600	"2000-03-29"	1	6.2	6.92383985528444
804600	"2000-03-29"	2	6	6.92383985528444
804600	"2000-03-29"	3	6	6.92383985528444
804600	"2000-03-29"	4	5.8	6.92383985528444
804600	"2000-03-29"	5	5.8	6.92383985528444
804600	"2000-03-29"	6	5.8	6.92383985528444
804600	"2000-03-29"	7	5.8	6.92383985528444
804600	"2000-03-29"	8	5.8	6.92383985528444
804600	"2000-03-29"	9	5.8	6.92383985528444
804600	"2000-03-29"	10	5.8	6.92383985528444
804600	"2000-03-29"	11	5.8	6.92383985528444
804600	"2000-03-29"	12	5.8	6.92383985528444
804600	"2000-03-29"	13	5.7	6.92383985528444
804600	"2000-03-29"	14	5.7	6.92383985528444
804600	"2000-03-29"	15	5.7	6.92383985528444
804600	"2000-03-29"	16	5.7	6.92383985528444
804600	"2000-03-29"	17	5.7	6.92383985528444
804600	"2000-03-29"	18	5.7	6.92383985528444
804600	"2000-03-29"	19	5.6	6.92383985528444
804600	"2000-03-29"	20	5.6	6.92383985528444
804600	"2000-03-29"	21	5.6	6.92383985528444
804600	"2000-04-10"	0	7.2	7.56052908873593
804600	"2000-04-10"	1	7.2	7.56052908873593
804600	"2000-04-10"	2	7.2	7.56052908873593
804600	"2000-04-10"	3	7.2	7.56052908873593
804600	"2000-04-10"	4	7.2	7.56052908873593
804600	"2000-04-10"	5	7.2	7.56052908873593
804600	"2000-04-10"	6	7.2	7.56052908873593
804600	"2000-04-10"	7	7.2	7.56052908873593
804600	"2000-04-10"	8	7.1	7.56052908873593
804600	"2000-04-10"	9	7.1	7.56052908873593
804600	"2000-04-10"	10	7.1	7.56052908873593
804600	"2000-04-10"	11	7.1	7.56052908873593
804600	"2000-04-10"	12	7.1	7.56052908873593
804600	"2000-04-10"	13	7.1	7.56052908873593
804600	"2000-04-10"	14	7.1	7.56052908873593
804600	"2000-04-10"	15	7.1	7.56052908873593
804600	"2000-04-10"	16	7.1	7.56052908873593
804600	"2000-04-10"	17	7.1	7.56052908873593
804600	"2000-04-10"	18	7.1	7.56052908873593
804600	"2000-04-10"	19	7.1	7.56052908873593
804600	"2000-04-10"	20	7.1	7.56052908873593
804600	"2000-04-10"	21	7.1	7.56052908873593
804600	"2000-04-10"	22	7.1	NA
804600	"2000-04-25"	0	11.2	10.3994189907683
804600	"2000-04-25"	1	10.8	10.3994066272638
804600	"2000-04-25"	2	10.3	10.3992808030706
804600	"2000-04-25"	3	10.1	10.3986373262469
804600	"2000-04-25"	4	9.9	10.3908359832975
804600	"2000-04-25"	5	9.7	10.224502717169
804600	"2000-04-25"	6	9.5	9.92352348123726
804600	"2000-04-25"	7	9.3	9.49402672606442
804600	"2000-04-25"	8	9	9.28511461603704
804600	"2000-04-25"	9	9	9.25689066150506
804600	"2000-04-25"	10	9	9.25406894814619
804600	"2000-04-25"	11	9	9.25387518497367
804600	"2000-04-25"	12	8.8	9.25269578600281
804600	"2000-04-25"	13	8.7	9.25134347589233
804600	"2000-04-25"	14	8.7	9.25029048601372
804600	"2000-04-25"	15	8.6	9.24825491896491
804600	"2000-04-25"	16	8.5	9.2456567464813
804600	"2000-04-25"	17	8.2	9.24162282585941
804600	"2000-04-25"	18	8.2	9.23469530809865
804600	"2000-04-25"	19	8.1	9.22135145114146
804600	"2000-04-25"	20	8.1	9.11092066477591
804600	"2000-04-25"	21	8	8.89039337118465
804600	"2000-04-25"	22	8	NA
804600	"2000-05-09"	0	18.2	19.9879866395795
804600	"2000-05-09"	1	18.2	19.9588217848959
804600	"2000-05-09"	2	18.3	18.9940291853244
804600	"2000-05-09"	3	18.1	12.5335630994349
804600	"2000-05-09"	4	17.8	10.951610408583
804600	"2000-05-09"	5	17.2	10.2458098867
804600	"2000-05-09"	6	17	9.88146584409544
804600	"2000-05-09"	7	12.8	9.66615452520298
804600	"2000-05-09"	8	11.8	9.46511697794908
804600	"2000-05-09"	9	10.8	9.36060868676998
804600	"2000-05-09"	10	10.1	9.30792596806275
804600	"2000-05-09"	11	9.9	9.28111865384252
804600	"2000-05-09"	12	9.5	9.26301852552905
804600	"2000-05-09"	13	9.3	9.25508688718557
804600	"2000-05-09"	14	9.2	9.25132610701434
804600	"2000-05-09"	15	9.1	9.24882414898134
804600	"2000-05-09"	16	9	9.24641110600888
804600	"2000-05-09"	17	9	9.24251160800683
804600	"2000-05-09"	18	9	9.23321743221672
804600	"2000-05-09"	19	9	9.21240297673533
804600	"2000-05-09"	20	8.9	9.10830376897237
804600	"2000-05-09"	21	8.9	8.95377751795535
804600	"2000-05-09"	22	8.9	NA
804600	"2000-05-22"	0	15.4	15.6054657288089
804600	"2000-05-22"	1	15.3	15.5919017135433
804600	"2000-05-22"	2	15.3	15.5428626684137
804600	"2000-05-22"	3	15.3	14.7227482641491
804600	"2000-05-22"	4	15.3	14.3896225904994
804600	"2000-05-22"	5	15.2	14.0000310005445
804600	"2000-05-22"	6	15	13.6866229078316
804600	"2000-05-22"	7	14.3	13.4031092006461
804600	"2000-05-22"	7.5	13.7	12.3630238681243
804600	"2000-05-22"	8	13.5	10.4290824743992
804600	"2000-05-22"	8.5	13.4	9.7494490726118
804600	"2000-05-22"	9	13	9.55716367936601
804600	"2000-05-22"	9.5	12.8	9.39807199389162
804600	"2000-05-22"	10	12.5	9.38113605671209
804600	"2000-05-22"	10.5	12.2	9.36420011953256
804600	"2000-05-22"	11	12.1	9.3489431012182
804600	"2000-05-22"	11.5	11.7	9.33625582422582
804600	"2000-05-22"	12	11.5	9.3213228129831
804600	"2000-05-22"	13	11	9.2912675341917
804600	"2000-05-22"	14	10.5	9.26894605689376
804600	"2000-05-22"	15	10.3	9.25525084338608
804600	"2000-05-22"	16	9.8	9.24645197891088
804600	"2000-05-22"	17	9.7	9.23678521287509
804600	"2000-05-22"	18	9.6	9.22175093113569
804600	"2000-05-22"	19	9.5	9.20046756276072
804600	"2000-05-22"	20	9.5	9.14309802374383
804600	"2000-05-22"	21	9.5	9.0915690668967
804600	"2000-05-22"	22	9.4	NA
804600	"2000-05-22"	22.5	9.4	NA
804600	"2000-06-06"	0	18.6	18.1678896455751
804600	"2000-06-06"	1	17.8	18.1678694571592
804600	"2000-06-06"	2	17.3	18.1665208007986
804600	"2000-06-06"	3	16.9	18.1553481256692
804600	"2000-06-06"	4	16.8	16.2846180195153
804600	"2000-06-06"	5	16.8	15.3751361829659
804600	"2000-06-06"	6	16.7	15.0535968417828
804600	"2000-06-06"	7	16.7	13.5374789587353
804600	"2000-06-06"	8	16.7	10.9856215777162
804600	"2000-06-06"	9	16.6	9.91343931910234
804600	"2000-06-06"	10	16.5	9.49869047884233
804600	"2000-06-06"	10.5	15.8	9.4296678721346
804600	"2000-06-06"	11	14.9	9.37731646410236
804600	"2000-06-06"	11.5	14.3	9.350481874668
804600	"2000-06-06"	12	13.2	9.33566480547558
804600	"2000-06-06"	12.5	12.8	9.323245055228
804600	"2000-06-06"	13	12.5	9.31265666691788
804600	"2000-06-06"	13.5	12.1	9.30152807595501
804600	"2000-06-06"	14	12.1	9.28977402536136
804600	"2000-06-06"	15	11.8	9.26723032585594
804600	"2000-06-06"	16	11.6	9.25186000541705
804600	"2000-06-06"	17	11.3	9.23868701021068
804600	"2000-06-06"	18	11.1	9.22227566914865
804600	"2000-06-06"	19	11.1	9.20037221531124
804600	"2000-06-06"	20	11	9.14440548951624
804600	"2000-06-06"	21	10.9	9.09448234775267
804600	"2000-06-06"	22	10.8	NA
804600	"2000-06-06"	22.3	10.8	NA
804600	"2000-06-19"	0	20.7	20.6584494605056
804600	"2000-06-19"	1	20.6	20.6584472700066
804600	"2000-06-19"	2	20.4	20.6583526447974
804600	"2000-06-19"	3	20.2	20.6575312206142
804600	"2000-06-19"	4	20	20.6096543051309
804600	"2000-06-19"	5	19.6	18.1939260415247
804600	"2000-06-19"	6	19.5	14.9106686037056
804600	"2000-06-19"	7	19.4	13.325711282272
804600	"2000-06-19"	8	19.4	11.3832860212755
804600	"2000-06-19"	9	19.3	10.2524741314717
804600	"2000-06-19"	10	18.6	9.70248058224974
804600	"2000-06-19"	11	17.1	9.47287429930819
804600	"2000-06-19"	11.5	16.2	9.41109819369049
804600	"2000-06-19"	12	15.2	9.37941376994307
804600	"2000-06-19"	12.5	15.1	9.35474223769249
804600	"2000-06-19"	13	13.5	9.33791164380608
804600	"2000-06-19"	13.5	13.1	9.32231710150238
804600	"2000-06-19"	14	12.8	9.30815368946545
804600	"2000-06-19"	14.5	12.6	9.29434325384725
804600	"2000-06-19"	15	12.5	9.28085857414566
804600	"2000-06-19"	15.5	12.4	9.26894161992672
804600	"2000-06-19"	16	12.2	9.26030078509703
804600	"2000-06-19"	16.5	12.2	9.25165995026734
804600	"2000-06-19"	17	12.1	9.24233181105194
804600	"2000-06-19"	17.5	12	9.23278239227595
804600	"2000-06-19"	18	11.9	9.22317974862615
804600	"2000-06-19"	18.5	11.9	9.21355595749248
804600	"2000-06-19"	19	11.9	9.20054802573828
804600	"2000-06-19"	19.5	11.9	9.17299302941092
804600	"2000-06-19"	20	11.8	9.14568180549635
804600	"2000-06-19"	20.5	11.8	9.11858770869001
804600	"2000-06-19"	21	11.8	9.0972712454699
804600	"2000-06-19"	21.5	11.8	NA
804600	"2000-06-19"	22	11.8	NA
804600	"2000-06-19"	22.5	11.7	NA
804600	"2000-06-19"	22.9	11.7	NA
804600	"2000-07-03"	0	22.8	24.0165701408143
804600	"2000-07-03"	1	22.6	23.7296163196842
804600	"2000-07-03"	2	22.4	22.741089257746
804600	"2000-07-03"	3	22.3	22.0228015026903
804600	"2000-07-03"	4	22.3	21.8647307078846
804600	"2000-07-03"	5	22.2	21.5131908202192
804600	"2000-07-03"	6	22.2	18.8028388127178
804600	"2000-07-03"	7	22	13.5757042428374
804600	"2000-07-03"	8	21.9	11.4899554517508
804600	"2000-07-03"	9	21.5	10.4564248405359
804600	"2000-07-03"	10	19.7	9.8934984350208
804600	"2000-07-03"	10.5	19	9.73053249372973
804600	"2000-07-03"	11	17.8	9.59220692960042
804600	"2000-07-03"	11.5	17	9.49159575220833
804600	"2000-07-03"	12	15.4	9.4376724031781
804600	"2000-07-03"	12.5	14.7	9.39560166162963
804600	"2000-07-03"	13	14.2	9.3688288228793
804600	"2000-07-03"	14	13.6	9.32579374182935
804600	"2000-07-03"	15	13.1	9.29130255718943
804600	"2000-07-03"	16	12.8	9.26632872815187
804600	"2000-07-03"	17	12.6	9.24501662431927
804600	"2000-07-03"	18	12.5	9.22370680442901
804600	"2000-07-03"	19	12.5	9.2004836942237
804600	"2000-07-03"	20	12.5	9.14658045424193
804600	"2000-07-03"	21	12.4	9.09919898689455
804600	"2000-07-03"	22	12.3	NA
804600	"2000-07-03"	23	12.1	NA
804600	"2000-07-17"	0	26.1	26.211312863803
804600	"2000-07-17"	1	26.1	26.2112000739944
804600	"2000-07-17"	2	26	26.2071789258347
804600	"2000-07-17"	3	25.9	26.1773698215467
804600	"2000-07-17"	4	25.7	23.1304485259221
804600	"2000-07-17"	5	24.7	21.2523178019512
804600	"2000-07-17"	6	23.1	18.6162994799224
804600	"2000-07-17"	6.5	22.8	15.7600573935396
804600	"2000-07-17"	7	22.5	13.956407801551
804600	"2000-07-17"	7.5	22.2	12.5554820538264
804600	"2000-07-17"	8	21.4	11.5810302728268
804600	"2000-07-17"	8.5	21.2	10.9846565339532
804600	"2000-07-17"	9	19.9	10.5351809908081
804600	"2000-07-17"	10	18.7	9.96607481339193
804600	"2000-07-17"	11	17.2	9.64299516109618
804600	"2000-07-17"	12	16.3	9.45997030936841
804600	"2000-07-17"	13	15.1	9.37847553251855
804600	"2000-07-17"	14	13.9	9.33004839077858
804600	"2000-07-17"	15	13.7	9.29327994394271
804600	"2000-07-17"	16	13.5	9.26734386522942
804600	"2000-07-17"	17	13.3	9.24546760020687
804600	"2000-07-17"	18	13.2	9.22368331054139
804600	"2000-07-17"	19	13.1	9.20019989484944
804600	"2000-07-17"	20	13.1	9.14731796208375
804600	"2000-07-17"	21	13	9.1007791380935
804600	"2000-07-17"	22	13	NA
804600	"2000-07-17"	22.5	12.9	NA
804600	"2000-08-01"	0	24.5	24.0412994022258
804600	"2000-08-01"	1	23.6	24.0412485339062
804600	"2000-08-01"	2	23.4	24.0385226790066
804600	"2000-08-01"	3	23.3	24.037140819621
804600	"2000-08-01"	4	23.2	23.6847904256074
804600	"2000-08-01"	5	23.2	23.399757066706
804600	"2000-08-01"	6	23.2	20.1092768192913
804600	"2000-08-01"	7	23.2	14.297946364576
804600	"2000-08-01"	8	23.1	11.6650416692818
804600	"2000-08-01"	8.5	22.3	11.0478913383117
804600	"2000-08-01"	9	20.8	10.6022582916858
804600	"2000-08-01"	9.5	19.1	10.2076152433269
804600	"2000-08-01"	10	18.3	10.0313425382004
804600	"2000-08-01"	10.5	17.6	9.85506983307393
804600	"2000-08-01"	11	17.1	9.69872396657269
804600	"2000-08-01"	12	16.3	9.4985618437502
804600	"2000-08-01"	13	15.4	9.40024862453518
804600	"2000-08-01"	14	14.7	9.34132063201796
804600	"2000-08-01"	15	14.2	9.29884024952768
804600	"2000-08-01"	16	13.9	9.27011444907209
804600	"2000-08-01"	17	13.7	9.24660816511827
